times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
1	True	death-count-1.0	per-player deathCount scoreboard	bounty/economy event hook (e.g. a death-tax coin sink, or PvP-death bounty payout)	economy	M-14	REJECT	{'REJECT': 1}	there's a faint thematic pull (deaths ↔ a PvPvE bounty/combat economy), but death-count is a *read-only tab-list cosmeti
1	True	deeperdarker	soul materials	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	magic routing already claims these reagents; selling them for coin double-spends the same scarce drop and is the weaker 
1	False	deeperdarker	deeperdarker:crystallized_amber (block/item from Otherside)	numismatics	economy	M-09	REJECT	{'REJECT': 1}	crystallized amber is a deco/crafting material used within D&D's own recipes; routing it to economy as a "luxury good" i
1	True	deeperdarker	Otherside-only soul materials	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	secondary to the magic routing — same reagents already spoken for by M-11; selling them raw competes with the stronger t
1	False	deeperdarker	deeperdarker:soul_crystal / warden_carapace	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis. The magic routing is the primary 2nd anchor; a bare economy-sel
1	False	deeperdarker	bare "soul materials are sellable for coin" (dossier weak candidate)	—		M-09	REJECT	{'REJECT': 1}	ambient endpoint; the real weave is M-11 + M-31 routing above.
1	False	dndesires	milkshake foods (chocolate_milkshake, glowberry_milkshake)	numismatics sell/price	economy	M-09	ACCEPT	{'ACCEPT': 1}	milkshakes are a Create-processed luxury food (sap + milk through the hydraulic press chain) — exactly the high-effort c
1	False	dndesires	dndesires milkshake items (chocolate_milkshake, glowberry_milkshake)	farmersdelight:cooking / numismatics sell	survival	M-09	ACCEPT	{'ACCEPT': 1}	milkshakes are processed dairy/berry goods — the kind of finished consumable a player sells at the market or packs for a
1	False	dndesires	dndesires:milkshake foods (chocolate_milkshake / glowberry_milkshake)	numismatics sale	economy	M-09	REJECT	{'REJECT': 1}	milkshakes are everyday low-effort food; selling them doesn't convey the "high-effort luxury" feel M-09 is for — too thi
1	False	dndesires	`dndesires:hydraulic_compacting` (water + sap → raw_rubber)	`dndesires:hydraulic_compacting` → rubber as sellable commodity	economy	M-09	ACCEPT	{'ACCEPT': 1}	vulcanised rubber from the hydraulic press is a processed industrial good worth coining — the factory player has a trade
1	False	dndesires	dndesires:cardboard_package_*	bountiful decree (config)	economy	M-14	ACCEPT	{'ACCEPT': 1}	bounty board requests packaged goods (cardboard-packaged Create output) as a logistics-chain objective, paying coin — ti
1	True	domum_ornamentum	Architect's Cutter as a build tool	economy/numismatics on finished ornamental variants	economy	M-09	REJECT	{'REJECT': 1}	ornamental deco blocks are cheap combinatorial recolors with effectively infinite supply (any block in → variant out); t
1	False	drones	drones as sellable crafted good	bare sell	economy	M-09	REJECT	{'REJECT': 1}	M-09 retired
1	False	dtterralith	dtterralith species logs (kapok, cedar, jacaranda)	farmersdelight:cutting → exotic plank/woodset → sell	economy	M-09	REJECT	{'REJECT': 1}	logs→planks via cutting is vanilla woodworking extended by FD:Cutting Board — it's a commodity operation, not a luxury g
1	False	dummmmmmy	dummmmmmy:target_dummy → luxury-good sell	numismatics	economy	M-09	REJECT	{'REJECT': 1}	a wooden training dummy is a utility prop, not a craftable luxury; tone clash makes the M-09 sell unconvincing; no emerg
1	False	dungeons-and-taverns-v4.4.4	trial-key / ominous-trial-key loot	numismatics bounty / M-14	economy	M-14	REJECT	{'REJECT': 1}	M-14 is provisional; the keys are vanilla items not unique to this mod and any bounty edit would live on the key item it
1	False	dungeons-and-taverns-v4.4.4	cartographer villager (in-tavern trade)	villager trade → `numismatics`	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional and the maintainer leans no; also the cartographer sells maps (emeralds), not materials — the link i
1	False	dungeons-and-taverns-v4.4.4	Dungeon/trial-vault loot (ominous trial key vaults)	numismatics sell/price (valuable loot as economy seed)	economy	M-09	ACCEPT	{'ACCEPT': 1}	clearing a dungeon yields sellable goods — combat investment converts to coin naturally
1	False	dungeons-and-taverns-v4.4.4	structure loot / trial keys	numismatics sell / bounty board	economy	M-09	REJECT	{'REJECT': 1}	the mod ships no items of its own — trial keys are vanilla `minecraft:trial_key`. Any economy tie-in would edit a foreig
1	False	dungeons-and-taverns-v4.4.4		bountiful board → numismatics payout (M-14)	economy	M-14	ACCEPT	{'ACCEPT': 1}	the bounty board offers kill-contracts for skeletons/zombies; the density these dungeons generate makes the bounty board
1	False	dungeons-and-taverns-v4.4.4	dungeon/tavern loot tables (structure drops — trial keys, loot chests)	loot-seed	economy	M-14	ACCEPT	{'ACCEPT': 1}	Seed Numismatics coin denominations (cog/spur) into dungeon chest loot tables and trial vault rewards — finding a ruin y
1	True	dungeons-and-taverns-v4.4.4	in-tavern cartographer villager trade (emeralds → maps)	numismatics bridge	economy	M-09	REJECT	{'REJECT': 1}	NPC villager trade faucet — cut under the player-run ruling (M-14/M-21); converting it to coin is an NPC faucet, not pla
1	False	dungeons-and-taverns-v4.4.4	"dungeon loot sellable"	bare sell		M-09	REJECT	{'REJECT': 1}	M-09 retired.
1	False	dungeons-and-taverns-v4.4.4	"cartographer villager emerald trades → Numismatics"			M-21	REJECT	{'REJECT': 1}	NPC coin faucet (villager → coin = M-21, CUT); the economy link must be player-to-player, not NPC-mediated
1	False	dungeons-and-taverns-v4.4.4	D&T dungeon loot → luxury goods sell			M-09	REJECT	{'REJECT': 1}	M-09 retired. The loot-seed to M-34 (above) correctly expresses the economy link as demand-gating (combat supply), not a
1	False	dungeons_arise_seven_seas	shipwreck/galleon loot tables	loot-seed	economy	M-14	ACCEPT	{'ACCEPT': 1}	a galleon's captain chest yields a Numismatics crown or two — ocean exploration pays out in the pack's real currency, ma
1	True	dungeons_arise_seven_seas	naval-structure loot chests	loot-seed (datapack) → numismatics coin / boss-key drops	economy	M-14	REJECT	{'REJECT': 1}	economy de-emphasis — a generic "seed coin into dungeon loot" is non-distinctive; nearly every structure mod can do this
1	False	dynamictrees	dynamictrees log/branch harvest (bulk organic output from whole-tree felling)	numismatics sell (lumber trade)	economy	M-09	ACCEPT	{'ACCEPT': 1}	Dynamic Trees produces large one-shot log harvests — a lumberyard player can trade bulk timber as a commodity, making fo
1	False	dynamictrees	mega/giga saplings (rare, large species)	loot-seed	economy	M-09	REJECT	{'REJECT': 1}	mega saplings are a tree-growth utility; they're not a sellable luxury good in any meaningful sense. The economy pillar 
1	False	dynamictreesplus	dossier candidate "economy via numismatics [WEAK M-09]"	—	—	M-09	REJECT	{'REJECT': 1}	M-09 is retired. "Saguaro fruit as a sell-good" is the ambient endpoint, not a weave. Rejecting per player-run-economy r
1	False	dynamictreesplus	dynamictreesplus mushroom/cactus → bare sell economy link	bare sell		M-09	REJECT	{'REJECT': 1}	M-09 retired; ambient sell endpoint; M-12/M-11 cover the real demand-gating
1	False	ecologics	ecologics:coconut_slice (milk-substitute food)	recipe (farmersdelight:cooking → tropical dish)	economy	M-09	ACCEPT	{'ACCEPT': 1}	coconut-based dishes (coconut curry, tropical stew) are regional luxury foods — sellable in Numismatics as coastal-biome
1	True	ecologics	tropical dish (processed coconut food)	numismatics vendor price	economy	M-09	ACCEPT	{'ACCEPT': 1}	a finished coconut dish is a luxury trade good a coastal player sells inland.
1	False	endermoon	Ender Moon event	bountiful decree (time-limited bounty window)	economy	M-14	REJECT	{'REJECT': 1}	the event itself has no item output owned by this mod; the ender-pearl surplus is a side-effect of vanilla mob drops, so
1	True	endermoon	mass-spawn enderman kills under the moon	bounty board → coin (M-14)	economy	M-14	REJECT	{'REJECT': 1}	M-14 is provisional and player-run-currency-caveated; more importantly a bounty pays per kill regardless of moon phase, 
1	False	endermoon	endermoon (no items/blocks)	bare sell link	economy	M-09	REJECT	{'REJECT': 1}	M-09 retired; "ender pearls are sellable" is ambient, not a weave
1	True	endrem	ancient_portal_frame / eyes	numismatics / bountiful board	economy	M-14	REJECT	{'REJECT': 1}	a one-time progression key isn't a repeatable bounty/coin good; M-14 wants bulk combat drops, not a unique gate item.
1	False	enhancedcelestials	enhancedcelestials:space_moss_block	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	space_moss is ambient worldgen filler with no processing behind it; M-09 is for high-effort consumables; raw sell of amb
1	False	enhancedcelestials		minecolonies food supply chain — Harvest Moon's crop boost raises farm output, which feeds MineColonies restaurant supply for colony morale	economy	M-09	ACCEPT	{'ACCEPT': 1}	on Harvest Moon nights the colony's pantry overflows — the merchant posts the overflow for coin.
1	False	everycomp	everycomp wood-variant furniture/blocks	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	M-09 is "high-effort consumable (wine, cheese, processed crop) as trade good." Automatically-generated wood variant bloc
1	True	expandeddelight	expandeddelight apple/berry juices (Juicer output)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1, 'ACCEPT': 1}	The cheese wheels already cover the economy sell vector for this mod; adding juice as a second M-09 is redundant and dil
1	True	expandeddelight	expandeddelight:salt (dust)	numismatics vendor/price	economy	M-09	REJECT	{'REJECT': 1}	salt as a traded luxury over-values an everyday seasoning into a currency-grindable commodity (anti-emergent: a salt min
1	False	expandeddelight	expandeddelight:peanut_butter / chili-based foods	numismatics (luxury good)	economy	M-09	REJECT	{'REJECT': 1}	cheese wheel already covers the luxury-food→coin weave for this mod; stacking every processed food into the coin system 
1	False	expandeddelight	expandeddelight:peanut / sweet_potato / cranberry	numismatics	economy	M-09	REJECT	{'REJECT': 1}	everyday crops sell poorly as luxury goods — M-09 requires high-effort or time-gated production; basic crops don't pass 
1	False	expandeddelight	expandeddelight:chili_pepper (c:foods/chili_pepper)	extradelight:juicing → hot sauce	economy	M-09	ACCEPT	{'ACCEPT': 1}	Juiced chili → hot sauce is a finished processed good; selling it via Numismatics gives even a basic crop a coin exit an
1	False	expandeddelight	expandeddelight economy note (dossier: "aged cheese/salt as luxury sellable, M-09")	—	—	M-09	REWORK	{'REWORK': 1}	dossier candidate lists M-09 (luxury good → coin) which was retired. The underlying idea is sound but must be recast as 
1	False	expandeddelight	economy sell link (bare)			M-09	REJECT	{'REJECT': 1}	"aged cheese / salt are natural sell-goods" — ambient endpoint, not a weave; rejected per M-09 retired rule. Re-expresse
1	False	exposure	printed photograph / album → sellable memento via Numismatics	numismatics sell/price listing	economy	M-09	REJECT	{'REJECT': 1}	the dossier itself flags this as WEAK, and it is — photographs have no intrinsic economic value in-world; making them a 
1	False	exposure	photograph → numismatics sell (souvenir trade)			M-09	REJECT	{'REJECT': 1}	bare M-09 sell link (retired); the demand-gating is M-33 service-for-hire above
1	False	exposure	exposure dossier's M-09 suggestion (luxury good → coin)			M-09	REJECT	{'REJECT': 1}	M-09 is retired. Economy link only through active motifs (M-35 accepted above as maturation, M-33 as service).
1	False	extradelight	extradelight:coffee (brewed/ground)	`create:milling` (grind beans) → `extradelight:oven` / mixing_bowl (brew) → sell as a luxury stimulant	economy	M-09	ACCEPT	{'ACCEPT': 1}	Freshly-milled coffee is a trade-post staple — someone roasts it, someone sells it, the market sets the price.
1	False	extradelight	extradelight luxury dishes	loot-seed into structure chests	economy	M-14	REJECT	{'REJECT': 1}	M-14 is bounty-board → coin (mob-drops combat loop); seeding extradelight food into structure chests doesn't fit the bou
1	False	extradelight	liquor/spirit outputs (apple cider, jams)	sell/mint for coin	economy	M-09	REJECT	{'REJECT': 1}	M-09 retired; "it's a luxury good, sell it" is the ambient endpoint — not a weave; re-express as M-28 colony demand if a
1	False	farm_and_charm	farm_and_charm dossier candidate — "economy via numismatics — animal-husbandry surplus as sellable"			M-09	REJECT	{'REJECT': 1}	bare sell link — "husbandry surplus is sellable" is the ambient endpoint of the loop; no demand gate is specified. M-09 
